gpstime,lat,lon,alt,stdlat,stdlon,stdalt,roll,pitch,head,mntroll,mntpitch,mntyaw,quality,HDOP,numSV,sep
204219.4,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.9658,0.54938,180.23538,0.71,3.95,359.48,2,1.53,12,17.1
204219.6,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.96796,0.54777,180.23536,0.71,3.95,359.48,2,1.53,12,17.1
204219.7,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.97275,0.54582,180.23509,0.71,3.95,359.48,2,1.53,12,17.1
204219.9,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.98925,0.54159,180.23471,0.71,3.95,359.48,2,1.53,12,17.1
204220.1,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.00528,0.53473,180.23527,0.71,3.95,359.48,2,1.53,12,17.1
204220.2,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.01928,0.53711,180.23504,0.71,3.95,359.48,2,1.53,12,17.1
204220.5,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.02089,0.54671,180.23394,0.71,3.95,359.48,2,1.53,12,17.1
204220.7,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.03836,0.535,180.23396,0.71,3.95,359.48,2,1.53,12,17.1
204220.8,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.04375,0.53994,180.23499,0.71,3.95,359.48,2,1.53,12,17.1
204221.0,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.05686,0.54247,180.23464,0.71,3.95,359.48,2,1.53,12,17.1
204221.2,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.05774,0.55919,180.23516,0.71,3.95,359.48,2,1.53,12,17.1
204221.3,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.9813,0.575,180.23422,0.71,3.95,359.48,2,1.53,12,17.1
204221.5,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.97739,0.57945,180.23748,0.71,3.95,359.48,2,1.53,12,17.1
204221.6,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.97388,0.57918,180.23719,0.71,3.95,359.48,2,1.53,12,17.1
204221.7,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.96785,0.58228,180.2361,0.71,3.95,359.48,2,1.53,12,17.1
204221.9,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.96401,0.58213,180.23715,0.71,3.95,359.48,2,1.53,12,17.1
204222.0,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.95682,0.58247,180.23599,0.71,3.95,359.48,2,1.53,12,17.1
204222.2,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.97561,0.54804,180.23431,0.71,3.95,359.48,2,1.53,12,17.1
204222.5,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.97047,0.54987,180.2334,0.71,3.95,359.48,2,1.53,12,17.1
204222.6,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.96994,0.55026,180.23301,0.71,3.95,359.48,2,1.53,12,17.1
204222.7,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.96173,0.55192,180.23303,0.71,3.95,359.48,2,1.53,12,17.1
204223.0,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.95534,0.5517,180.23371,0.71,3.95,359.48,2,1.53,12,17.1
204223.2,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,2.95186,0.55038,180.23438,0.71,3.95,359.48,2,1.53,12,17.1
204223.3,24.9765686667,121.5497748333,23.1,0.039,0.046,0.51,3.00313,0.5461,180.23654,0.71,3.95,359.48,2,1.53,12,17.1
